2021-08-19 14:56:04,897 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcher - loop index of subjectGroups 0
2021-08-19 14:56:54,350 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 11 from client agent1: Set aFirmB = 27.0
2021-08-19 14:56:54,355 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 11 of cohort 34.
2021-08-19 14:56:54,374 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 11 from client Client1: Set aFirmC = 28.0
2021-08-19 14:56:54,382 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 11 of cohort 34.
2021-08-19 14:56:54,383 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 28.0, aFirmB: 27.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 27.666666666666668.
2021-08-19 14:56:54,383 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 72.28571428571429, oFirmB: 72.42857142857143, oFirmC: 72.28571428571429, oFirmD: 0.0.
2021-08-19 14:56:54,383 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.58928571428572, profitFirmB: 21.825573979591837, profitFirmC: 22.58928571428572, profitFirmD: 0.0
2021-08-19 14:56:54,383 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.04517857142857143, balanceFirmB: 0.04365114795918367, balanceFirmC: 0.04517857142857143, balanceFirmD: 0.0
2021-08-19 14:56:54,390 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 5500 and to countId: 11.
2021-08-19 14:56:54,407 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 11
2021-08-19 14:56:54,841 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 12 from client Client2: Set aFirmA = 28.0
2021-08-19 14:56:54,855 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 12 of cohort 34.
2021-08-19 14:56:54,856 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 12 from client agent1: Set aFirmB = 27.0
2021-08-19 14:56:54,864 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 12 of cohort 34.
2021-08-19 14:56:54,878 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 12 from client Client1: Set aFirmC = 28.0
2021-08-19 14:56:54,887 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 12 of cohort 34.
2021-08-19 14:56:54,888 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 28.0, aFirmB: 27.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 27.666666666666668.
2021-08-19 14:56:54,888 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 72.28571428571429, oFirmB: 72.42857142857143, oFirmC: 72.28571428571429, oFirmD: 0.0.
2021-08-19 14:56:54,888 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.58928571428572, profitFirmB: 21.825573979591837, profitFirmC: 22.58928571428572, profitFirmD: 0.0
2021-08-19 14:56:54,888 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.04894345238095238, balanceFirmB: 0.047288743622448975, balanceFirmC: 0.04894345238095238, balanceFirmD: 0.0
2021-08-19 14:56:54,900 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 6000 and to countId: 12.
2021-08-19 14:56:54,910 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 12
2021-08-19 14:56:55,345 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 13 from client Client2: Set aFirmA = 28.0
2021-08-19 14:56:55,378 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 13 of cohort 34.
2021-08-19 14:56:55,378 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 13 from client agent1: Set aFirmB = 27.0
2021-08-19 14:56:55,390 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 13 of cohort 34.
2021-08-19 14:56:55,391 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 13 from client Client1: Set aFirmC = 28.0
2021-08-19 14:56:55,408 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 13 of cohort 34.
2021-08-19 14:56:55,409 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 28.0, aFirmB: 27.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 27.666666666666668.
2021-08-19 14:56:55,409 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 72.28571428571429, oFirmB: 72.42857142857143, oFirmC: 72.28571428571429, oFirmD: 0.0.
2021-08-19 14:56:55,409 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.58928571428572, profitFirmB: 21.825573979591837, profitFirmC: 22.58928571428572, profitFirmD: 0.0
2021-08-19 14:56:55,409 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.05270833333333333, balanceFirmB: 0.05092633928571428, balanceFirmC: 0.05270833333333333, balanceFirmD: 0.0
2021-08-19 14:56:55,416 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 6500 and to countId: 13.
2021-08-19 14:56:55,424 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 13
2021-08-19 14:56:55,849 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 14 from client Client2: Set aFirmA = 28.0
2021-08-19 14:56:55,880 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 14 of cohort 34.
2021-08-19 14:56:55,881 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 14 from client agent1: Set aFirmB = 27.0
2021-08-19 14:56:55,884 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 14 of cohort 34.
2021-08-19 14:56:55,886 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 14 from client Client1: Set aFirmC = 28.0
2021-08-19 14:56:55,889 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 14 of cohort 34.
2021-08-19 14:56:55,890 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 28.0, aFirmB: 27.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 27.666666666666668.
2021-08-19 14:56:55,891 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 72.28571428571429, oFirmB: 72.42857142857143, oFirmC: 72.28571428571429, oFirmD: 0.0.
2021-08-19 14:56:55,892 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.58928571428572, profitFirmB: 21.825573979591837, profitFirmC: 22.58928571428572, profitFirmD: 0.0
2021-08-19 14:56:55,893 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.05647321428571428, balanceFirmB: 0.054563934948979584, balanceFirmC: 0.05647321428571428, balanceFirmD: 0.0
2021-08-19 14:56:55,898 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 7000 and to countId: 14.
2021-08-19 14:56:55,916 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 14
2021-08-19 14:56:56,353 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 15 from client Client2: Set aFirmA = 28.0
2021-08-19 14:56:56,361 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 15 of cohort 34.
2021-08-19 14:56:56,365 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 15 from client agent1: Set aFirmB = 27.0
2021-08-19 14:56:56,373 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 15 of cohort 34.
2021-08-19 14:56:56,392 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 15 from client Client1: Set aFirmC = 28.0
2021-08-19 14:56:56,396 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 15 of cohort 34.
2021-08-19 14:56:56,396 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 28.0, aFirmB: 27.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 27.666666666666668.
2021-08-19 14:56:56,396 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 72.28571428571429, oFirmB: 72.42857142857143, oFirmC: 72.28571428571429, oFirmD: 0.0.
2021-08-19 14:56:56,396 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.58928571428572, profitFirmB: 21.825573979591837, profitFirmC: 22.58928571428572, profitFirmD: 0.0
2021-08-19 14:56:56,396 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.06023809523809523, balanceFirmB: 0.05820153061224489, balanceFirmC: 0.06023809523809523, balanceFirmD: 0.0
2021-08-19 14:56:56,403 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 7500 and to countId: 15.
2021-08-19 14:56:56,407 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 15
2021-08-19 14:56:56,853 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 16 from client Client2: Set aFirmA = 28.0
2021-08-19 14:56:56,862 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 16 of cohort 34.
2021-08-19 14:56:56,871 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 16 from client agent1: Set aFirmB = 27.0
2021-08-19 14:56:56,874 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 16 of cohort 34.
2021-08-19 14:56:56,901 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 16 from client Client1: Set aFirmC = 28.0
2021-08-19 14:56:56,908 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 16 of cohort 34.
2021-08-19 14:56:56,909 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 28.0, aFirmB: 27.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 27.666666666666668.
2021-08-19 14:56:56,909 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 72.28571428571429, oFirmB: 72.42857142857143, oFirmC: 72.28571428571429, oFirmD: 0.0.
2021-08-19 14:56:56,909 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.58928571428572, profitFirmB: 21.825573979591837, profitFirmC: 22.58928571428572, profitFirmD: 0.0
2021-08-19 14:56:56,909 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.06400297619047618, balanceFirmB: 0.06183912627551019, balanceFirmC: 0.06400297619047618, balanceFirmD: 0.0
2021-08-19 14:56:56,912 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 8000 and to countId: 16.
2021-08-19 14:56:56,923 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 16
2021-08-19 14:56:57,356 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 17 from client Client2: Set aFirmA = 28.0
2021-08-19 14:56:57,360 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 17 of cohort 34.
2021-08-19 14:56:57,374 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 17 from client agent1: Set aFirmB = 27.0
2021-08-19 14:56:57,378 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 17 of cohort 34.
2021-08-19 14:56:57,403 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 17 from client Client1: Set aFirmC = 28.0
2021-08-19 14:56:57,406 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 17 of cohort 34.
2021-08-19 14:56:57,406 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 28.0, aFirmB: 27.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 27.666666666666668.
2021-08-19 14:56:57,406 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 72.28571428571429, oFirmB: 72.42857142857143, oFirmC: 72.28571428571429, oFirmD: 0.0.
2021-08-19 14:56:57,406 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.58928571428572, profitFirmB: 21.825573979591837, profitFirmC: 22.58928571428572, profitFirmD: 0.0
2021-08-19 14:56:57,407 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.06776785714285713, balanceFirmB: 0.0654767219387755, balanceFirmC: 0.06776785714285713, balanceFirmD: 0.0
2021-08-19 14:56:57,409 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 8500 and to countId: 17.
2021-08-19 14:56:57,421 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 17
2021-08-19 14:56:57,863 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 18 from client Client2: Set aFirmA = 28.0
2021-08-19 14:56:57,868 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 18 of cohort 34.
2021-08-19 14:56:57,880 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 18 from client agent1: Set aFirmB = 27.0
2021-08-19 14:56:57,891 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 18 of cohort 34.
2021-08-19 14:56:57,910 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 18 from client Client1: Set aFirmC = 28.0
2021-08-19 14:56:57,920 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 18 of cohort 34.
