2021-08-19 14:13:58,907 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcherDuopoly - loop index of subjectGroups 0
2021-08-19 14:17:14,190 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 26.928, profitFirmB: 19.778, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:17:14,190 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.053309000000000016, balanceFirmB: 0.05125333333333332, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:17:14,200 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 6500 and to countId: 13.
2021-08-19 14:17:14,202 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 13
2021-08-19 14:17:14,688 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 14 from client agent1: Set aFirmB = 37.0
2021-08-19 14:17:14,702 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 14 of cohort 24.
2021-08-19 14:17:14,703 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 14 from client Client1: Set aFirmA = 44.0
2021-08-19 14:17:14,720 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 14 of cohort 24.
2021-08-19 14:17:14,721 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 44.0, aFirmB: 37.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 40.5.
2021-08-19 14:17:14,722 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 58.800000000000004, oFirmB: 60.2, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:17:14,723 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.872, profitFirmB: 22.274, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:17:14,723 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.05762100000000002, balanceFirmB: 0.05496566666666665, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:17:14,731 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 7000 and to countId: 14.
2021-08-19 14:17:14,743 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 14
2021-08-19 14:17:15,189 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 15 from client agent1: Set aFirmB = 40.0
2021-08-19 14:17:15,213 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 15 of cohort 24.
2021-08-19 14:17:15,214 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 15 from client Client1: Set aFirmA = 38.0
2021-08-19 14:17:15,228 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 15 of cohort 24.
2021-08-19 14:17:15,228 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 38.0, aFirmB: 40.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 39.0.
2021-08-19 14:17:15,228 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 61.2, oFirmB: 60.8, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:17:15,228 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 23.256, profitFirmB: 24.319999999999997, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:17:15,229 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.06149700000000002, balanceFirmB: 0.05901899999999998, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:17:15,232 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 7500 and to countId: 15.
2021-08-19 14:17:15,238 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 15
2021-08-19 14:17:15,691 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 16 from client agent1: Set aFirmB = 39.0
2021-08-19 14:17:15,697 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 16 of cohort 24.
2021-08-19 14:17:15,698 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 16 from client Client1: Set aFirmA = 38.0
2021-08-19 14:17:15,701 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 16 of cohort 24.
2021-08-19 14:17:15,701 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 38.0, aFirmB: 39.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 38.5.
2021-08-19 14:17:15,701 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 61.6, oFirmB: 61.400000000000006, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:17:15,701 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 23.408, profitFirmB: 23.945999999999998, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:17:15,701 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.06539833333333335, balanceFirmB: 0.06300999999999998, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:17:15,703 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 8000 and to countId: 16.
2021-08-19 14:17:15,707 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 16
2021-08-19 14:17:16,195 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 17 from client agent1: Set aFirmB = 38.0
2021-08-19 14:17:16,205 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 17 of cohort 24.
2021-08-19 14:17:16,205 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 17 from client Client1: Set aFirmA = 45.0
2021-08-19 14:17:16,212 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 17 of cohort 24.
2021-08-19 14:17:16,213 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 45.0, aFirmB: 38.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 41.5.
2021-08-19 14:17:16,213 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 57.8, oFirmB: 59.2, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:17:16,213 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 26.009999999999998, profitFirmB: 22.496000000000002, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:17:16,213 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.06973333333333336, balanceFirmB: 0.06675933333333331, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:17:16,220 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 8500 and to countId: 17.
2021-08-19 14:17:16,224 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 17
2021-08-19 14:17:16,702 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 18 from client agent1: Set aFirmB = 41.0
2021-08-19 14:17:16,714 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 18 of cohort 24.
2021-08-19 14:17:16,714 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 18 from client Client1: Set aFirmA = 45.0
2021-08-19 14:17:16,726 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 18 of cohort 24.
2021-08-19 14:17:16,727 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 45.0, aFirmB: 41.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 43.0.
2021-08-19 14:17:16,727 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 56.6, oFirmB: 57.400000000000006, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:17:16,727 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.47, profitFirmB: 23.534, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:17:16,727 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.07397833333333335, balanceFirmB: 0.07068166666666664, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:17:16,796 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 9000 and to countId: 18.
2021-08-19 14:17:16,803 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 18
2021-08-19 14:17:17,222 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 19 from client agent1: Set aFirmB = 43.0
2021-08-19 14:17:17,241 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 19 of cohort 24.
2021-08-19 14:17:17,241 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 19 from client Client1: Set aFirmA = 45.0
2021-08-19 14:17:17,253 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 19 of cohort 24.
2021-08-19 14:17:17,254 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 45.0, aFirmB: 43.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 44.0.
2021-08-19 14:17:17,254 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 55.8, oFirmB: 56.2, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:17:17,255 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.11, profitFirmB: 24.166, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:17:17,255 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.07816333333333335, balanceFirmB: 0.07470933333333331, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:17:17,258 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 9500 and to countId: 19.
2021-08-19 14:17:17,270 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 19
2021-08-19 14:17:17,716 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 20 from client agent1: Set aFirmB = 44.0
2021-08-19 14:17:17,725 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 20 of cohort 24.
2021-08-19 14:17:17,725 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 20 from client Client1: Set aFirmA = 45.0
2021-08-19 14:17:17,727 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 20 of cohort 24.
2021-08-19 14:17:17,727 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 45.0, aFirmB: 44.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 44.5.
2021-08-19 14:17:17,727 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 55.400000000000006, oFirmB: 55.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:17:17,727 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 24.930000000000003, profitFirmB: 24.464, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:17:17,728 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.08231833333333335, balanceFirmB: 0.07878666666666664, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:17:17,733 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 10000 and to countId: 20.
2021-08-19 14:17:17,736 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 20
2021-08-19 14:17:18,215 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 21 from client agent1: Set aFirmB = 44.0
2021-08-19 14:17:18,230 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 21 of cohort 24.
2021-08-19 14:17:18,230 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 21 from client Client1: Set aFirmA = 45.0
2021-08-19 14:17:18,233 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 21 of cohort 24.
2021-08-19 14:17:18,233 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 45.0, aFirmB: 44.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 44.5.
2021-08-19 14:17:18,233 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 55.400000000000006, oFirmB: 55.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:17:18,233 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 24.930000000000003, profitFirmB: 24.464, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:17:18,233 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.08647333333333336, balanceFirmB: 0.08286399999999998, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:17:18,243 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 10500 and to countId: 21.
2021-08-19 14:17:18,249 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 21
2021-08-19 14:17:18,717 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 22 from client agent1: Set aFirmB = 44.0
2021-08-19 14:17:18,725 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 22 of cohort 24.
2021-08-19 14:17:18,733 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 22 from client Client1: Set aFirmA = 45.0
2021-08-19 14:17:18,737 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 22 of cohort 24.
2021-08-19 14:17:18,738 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 45.0, aFirmB: 44.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 44.5.
2021-08-19 14:17:18,738 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 55.400000000000006, oFirmB: 55.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:17:18,738 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 24.930000000000003, profitFirmB: 24.464, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:17:18,738 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.09062833333333337, balanceFirmB: 0.08694133333333331, balanceFirmC: 0.0, balanceFirmD: 0.0
